Id,NAME,ADDRESS,CITY,STATE,ZIP,LAT,LON,PHONE,REVENUE,UTILIZATION
d1a2cd41-dfbc-38b7-a7e8-d268a04cb541,PCP13375,16 FAIRHAVEN COMMONS WAY,FAIRHAVEN,MA,02719-4627,41.633619,-70.871306,508-999-4401,16790.799999999985,131
2b841563-da17-3168-9c5d-954f3b5717f0,PCP13397,537 ROUTE 28 2G,HARWICH PORT,MA,02646-1894,41.670154,-70.06519399999999,508-237-2337,3874.7999999999984,30
c8d65c2b-6655-3994-8c9a-2b2b9dbf182c,PCP13399,110 N HILLSIDE RD,SOUTH DEERFIELD,MA,01373-9727,42.481395,-72.589793,413-658-7514,4262.279999999998,33
c4cf7bf1-fb29-3611-a700-46d7b64664d4,PCP13481,10 CEDAR ST,WOBURN,MA,01801-6365,42.488769,-71.154438,781-860-0686,3616.4799999999987,28
bd037283-ea3d-351d-81ed-fdcb4db8ed1b,PCP13521,465 NASHUA RD,DRACUT,MA,01826-2944,42.679722999999996,-71.30068,978-866-8530,32935.799999999974,256
6283a0f2-98cd-30e3-a92d-620a208e254c,PCP13525,307 CONCORD AVE,CAMBRIDGE,MA,02138-1207,42.376043,-71.11868,617-497-1484,9686.999999999993,75
a0ef452b-47f2-3955-81d5-6ad5a2da574a,PCP13640,874 TURNPIKE ST,NORTH ANDOVER,MA,01845-6118,42.673909,-71.091334,978-697-1137,1937.4000000000005,15
e4cf9ee8-af0f-38d3-9422-2110c6f54867,PCP13645,2557 MASSACHUSETTS AVE,CAMBRIDGE,MA,02140-1020,42.376043,-71.11868,617-492-3185,4133.119999999998,32
e9511c80-e1dd-3ecc-81de-1ceb0a66674e,PCP13704,268 BURNCOAT ST,WORCESTER,MA,01606-2146,42.269478,-71.807783,508-752-1433,11753.55999999999,91
fa120db4-e034-3fa3-a831-d343d5445bb8,PCP13750,315 CENTRAL ST,SAUGUS,MA,01906-2342,42.468432,-71.01394599999999,781-231-2292,27123.599999999973,210
435bca57-aec1-3e1e-a4f6-41d2c710625d,PCP13764,145 WARD HILL AVE,BRADFORD,MA,01835-6928,42.782945,-71.087436,978-372-8000,4908.079999999997,38
bb13540a-76b8-364d-8d56-25108796456f,PCP13766,44 BURLINGTON MALL RD,BURLINGTON,MA,01803-4530,42.503227,-71.201713,781-564-9959,3487.319999999999,27
a7df9768-407a-3c3a-b106-4b85c78a5238,PCP13770,108 RUSSELL ST,HADLEY,MA,01035-9595,42.356491,-72.568632,413-992-8178,3616.4799999999987,28
f0fdfcb5-779b-341a-be4e-a6445b300751,ORTHOSPORTS AND AQUATIC PHYSICAL THERAPY  PC,1237 HIGHLAND AVE,NEEDHAM,MA,02492-2615,42.281593,-71.242414,781-444-1290,1808.2400000000005,14
7035b5cf-e87e-3ad9-8872-8c53e265527d,PCP13778,534 EASTERN AVE,LYNN,MA,01902-1539,42.474862,-70.96218499999999,781-599-3500,9428.679999999993,73
5f6fe06a-a687-3540-8cab-fda5744d8a29,PCP13802,986 SARATOGA ST,EAST BOSTON,MA,02128-1142,42.375541,-70.970646,617-846-3330,44689.36000000029,346
99539e93-a754-336f-8dfa-6616c8d5f5a4,PCP13828,342 GREENWOOD ST,WORCESTER,MA,01607-1729,42.269478,-71.807783,508-798-3000,13303.479999999989,103
78d6ee98-f770-38f8-a1a4-47e15afd5a44,PCP13848,694 MAIN ST,HOLDEN,MA,01520-1862,42.355801,-71.862574,508-829-7191,25573.679999999975,198
2c2aca46-5c9d-3026-ad9c-7620af3f542a,PCP13867,9 MERIAM ST,LEXINGTON,MA,02420-5300,42.445221999999994,-71.23001500000001,781-863-1966,6457.999999999995,50
3597e991-7fc3-3591-820f-9d5e84dda836,PCP13886,1419 BEACON ST,BROOKLINE,MA,02446-4808,42.323853,-71.142003,617-734-2128,11107.759999999991,86
820b9cc0-50ab-3700-816c-98b323098be3,PCP13921,33 BEDFORD ST,LEXINGTON,MA,02420-4403,42.445221999999994,-71.23001500000001,781-718-7571,11236.919999999991,87
0aa388c5-cfe9-3563-945a-05aa2bcf1cfc,PCP13934,45 STERLING ST,WEST BOYLSTON,MA,01583-1268,42.369417,-71.785036,774-535-2947,44431.040000000285,345
1af9e731-a001-375d-88d3-78667b7649b5,SLAVIN CHIROPRACTIC,455 STATE RD,VINEYARD HAVEN,MA,02568-5695,41.457484,-70.605097,508-696-1863,7232.959999999995,56
ab2b53d3-1524-30dd-b44f-272e6f57a836,PCP13981,1395 N MAIN ST,RANDOLPH,MA,02368-1768,42.178993,-71.052654,781-961-7887,6845.479999999995,53
2ed2751c-c526-39a9-9247-41d092ddb896,HANOVER CHIROPRACTIC HEALTH CARE LLC,24 ROCKLAND ST,HANOVER,MA,02339-2385,42.122956,-70.85631,781-826-7397,774.9599999999999,6
24af4325-332b-3db0-b900-12e3f8215177,PCP14018,159 CENTRAL ST,LOWELL,MA,01852-1923,42.63898,-71.321141,978-459-6262,8266.239999999994,64
f7ae497d-8dc6-3721-9402-43b621a4e7d2,PCP14023,296 N MAIN ST,EAST LONGMEADOW,MA,01028-1878,42.062378,-72.498111,413-525-5080,8007.919999999994,63
7b51122e-57a4-3cec-a1f4-140c78a069ce,PCP14063,1 MERRIMAC ST,NEWBURYPORT,MA,01950-2562,42.812141,-70.886646,978-465-6585,3616.4799999999987,28
d504c24c-6bea-32ea-b569-bc59528c8c9d,PCP14073,2 MEETING HOUSE RD 2ND FL,CHELMSFORD,MA,01824-2700,42.597055,-71.3697,508-633-3856,29965.11999999997,233
a2879c54-b45d-3af3-bdb9-f1a425583699,PCP14074,185 SCHOOL ST,MILTON,MA,02186-3513,42.241557,-71.082432,617-728-1410,30869.23999999997,240
b1e66bcc-ea78-375d-9586-b9c4e9e12d32,PCP14104,214 COMMERCIAL ST,MALDEN,MA,02148-6712,42.42938,-71.058706,781-397-6830,17436.599999999984,135
720d923f-7c6d-30b0-ba7a-2f45be843188,CENTER FOR EYE EXCELLENCE,1515 ALLEN ST,SPRINGFIELD,MA,01118-1895,42.115454,-72.539978,413-782-0030,16144.999999999985,125
8ca3c1e6-0621-3023-8b12-bdfc48c8c19f,PCP14140,20 CAMBRIDGE TER,CAMBRIDGE,MA,02140-2621,42.376043,-71.11868,617-354-1945,7878.759999999994,61
6236e299-a751-3819-8b06-a17004bdbbfd,BOSTON VISION WORKS INC,335 MAIN ST,SAUGUS,MA,01906-3143,42.468432,-71.01394599999999,781-233-9570,54634.68000000056,423
6aa86020-718d-3b93-b8f1-f01bf4c3c2b9,PCP14186,1236 MAIN ST,HOLYOKE,MA,01040-5370,42.211656,-72.642448,413-533-4546,5424.719999999997,43
eff5220a-a350-3459-bfcc-6f515d1a27a2,PCP14190,70 BROADWAY ST,WESTFORD,MA,01886-2148,42.585541,-71.44025,978-337-3676,11495.23999999999,89
63b12098-a29c-357d-b1c0-4dcc2f0b6d6c,PCP14226,250 BOSTON TURNPIKE,SHREWSBURY,MA,01545-5265,42.284766999999995,-71.714228,508-791-6809,33452.43999999999,260
6a576642-a046-3dd9-aea4-eec846398490,PCP14228,19 WEBSTER SQUARE,MARSHFIELD,MA,02050-3468,42.115139,-70.71033100000001,781-837-5800,7491.279999999994,58
ede50b59-c543-36d5-b73d-51615ec5eb67,PCP14333,4 HARTWELL ST,FALL RIVER,MA,02721-3019,41.725351,-71.094162,508-677-2399,1937.4000000000005,15
035605de-febb-3393-a5a6-0c6745acb5b6,PCP14346,1121 WASHINGTON ST,NEWTON,MA,02465-2149,42.331876,-71.208402,617-244-1162,4262.279999999998,33
72357382-262f-30d7-a630-ca9f988516e1,PCP14388,254 SHORE RD K,BOURNE,MA,02532-4104,41.717459999999996,-70.591824,774-338-0338,13303.479999999989,103
7e152fd0-bc75-3b18-9fdc-fb8ed53b27c4,PCP14471,1330 BEACON ST,BROOKLINE,MA,02446-3200,42.323853,-71.142003,617-731-3422,5812.199999999996,45
ee7bf296-a22d-32d4-a934-2859ee7c14a6,PCP14542,149 WOOD ST,HOPKINTON,MA,01748-1013,42.224096,-71.54048900000001,508-625-1660,21698.87999999998,168
48e367a1-81ad-30a4-9190-5f7322f9e1d7,PCP14568,75 CEDAR ST,HYANNIS,MA,02601-3009,41.647227,-70.249978,508-776-1476,12011.87999999999,94
59a3a46d-e206-3052-8c82-cbafc00cf1ba,PCP14572,512 MAIN ST,SHREWSBURY,MA,01545-6405,42.284766999999995,-71.714228,508-842-2797,13690.959999999988,106
75bca02f-95ff-3c58-8332-9b5b3f47db19,PCP14576,94 PLEASANT ST,ARLINGTON,MA,02476-6532,42.418721999999995,-71.163912,781-643-0310,13045.159999999989,101
641bb7d9-b068-3b05-80d8-b830bedcad94,ACKEYE  LLC,13 OLD S RD,NANTUCKET,MA,02554-6065,41.293416,-70.10216899999999,508-228-0844,23765.439999999977,186
031e6828-ff22-3d88-b123-fdd3f4df8dcb,PCP14610,279 MASSACHUSETTS AVE,ARLINGTON,MA,02474-8342,42.418721999999995,-71.163912,781-835-5017,8653.719999999994,68
4810c1d2-5d3c-3ab5-a813-ae6801ff7f67,PCP14621,927 TEMPLE ST,WHITMAN,MA,02382-1057,42.078974,-70.93939,781-718-4038,18728.199999999983,145
7828ee9b-0cbe-366a-a377-a9552b7e8d8b,PCP14628,100 CUMMINGS CTR,BEVERLY,MA,01915-6122,42.556659,-70.84496,617-549-6280,8266.239999999994,64
2fea22a8-0fb6-3904-a312-4ccaae196c05,PCP14632,450 N MAIN ST,SHARON,MA,02067-1135,42.108463,-71.185182,617-962-1616,7491.279999999994,59
588e03bd-91bc-3442-be9e-66c18ba36c0c,KHOURY CHIROPRACTC  INC.,116 MECHANIC ST,BELLINGHAM,MA,02019-1678,42.076682,-71.47449,508-966-3777,111981.72000000211,872
361e3569-5d94-3019-a49a-e78a8d76718e,PCP14655,11 CAPE DR,MASHPEE,MA,02649-3046,41.617622999999995,-70.492713,508-776-6084,6070.519999999996,47
227cb42b-340b-3366-88fc-aa711721bf3f,PCP14668,872 MASSACHUSETTS AVE,CAMBRIDGE,MA,02139-3072,42.376043,-71.11868,617-620-8279,129.16,1
d0416884-6f04-370b-981d-ac31633a63c1,PCP14669,40 BRATTLE ST,CAMBRIDGE,MA,02138-3712,42.376043,-71.11868,617-547-3310,10591.119999999992,82
fb436711-54bc-360e-acae-b7f424955bad,PCP14674,48 N PLEASANT ST,AMHERST,MA,01002-1758,42.363534,-72.50729100000001,413-478-9526,5295.559999999997,41
46574dde-2199-3285-968b-fe7e81a109fa,PCP14687,900 CUMMINGS CTR,BEVERLY,MA,01915-6184,42.556659,-70.84496,978-985-0693,3616.4799999999987,28
b1b59ef1-fcf4-34f8-8fd2-4d51b1586d85,PCP14706,92 FAUNCE CORNER RD,NORTH DARTMOUTH,MA,02747-1262,41.646686,-70.999158,508-994-1109,20148.95999999998,156
05d9f7d4-2dc0-3e64-8b54-fa571be8fef1,PCP14723,92 MAIN ST,FLORENCE,MA,01062-1499,42.327044,-72.67463000000002,413-535-6022,3745.6399999999985,29
71cbd955-d093-396d-bc3f-2d73b9c2adbf,PCP14787,46 PEARL ST,CAMBRIDGE,MA,02139-4041,42.376043,-71.11868,617-930-3470,1808.2400000000005,14
26ea591f-d8ea-399b-821e-98d97e88c7fd,PCP14796,112 MAIN ST,NORTHBOROUGH,MA,01532-1914,42.323342,-71.646236,508-393-7223,9816.159999999993,76
bd6f42c0-b4b7-3c61-9c8e-6e74b211f410,PCP14866,1 GRANITE ST,FRAMINGHAM,MA,01702-2905,42.307905,-71.436196,508-872-1010,8912.039999999994,69
9a887c29-b5d7-3179-ab78-e0b50392a9e9,PCP14898,197 PALMER AVE,FALMOUTH,MA,02540-2806,41.594939000000004,-70.599243,508-873-1208,8524.559999999994,66
b805291c-07be-346e-be67-c92411ccdfab,PCP14929,318 HARVARD ST,BROOKLINE,MA,02446-2912,42.323853,-71.142003,617-975-1969,11107.759999999991,86
7718ab22-eecf-396e-8551-6ea961b06d4c,PCP14957,600 WORCESTER RD,FRAMINGHAM,MA,01702-5316,42.307905,-71.436196,508-879-0222,645.8,5
b1423e28-2040-3f03-b51c-16a35b0ee7c8,ASSOCIATED EYE PHYSICIANS AND SURGEONS INC,1261 FURNACE BROOK PKWY,QUINCY,MA,02169-4762,42.261006,-71.008988,617-770-0011,24411.239999999976,190
eeebd573-1670-38c2-816b-6914b9de5138,PCP15026,430 ESSEX ST,SALEM,MA,01970-3150,42.499248,-70.898204,978-744-3000,5295.559999999997,41
fbd0dab0-e4f4-3d2f-9e4d-1972b21c3079,PCP15030,71 ADAMS ST,MILTON,MA,02186-3431,42.241557,-71.082432,617-429-5011,27898.559999999972,217
2c721b48-dccb-31b3-9c66-4c58456d0d69,PCP15082,97 FOREST PARK AVE,SPRINGFIELD,MA,01108-1631,42.115454,-72.539978,413-317-2358,8007.919999999994,62
f0a15912-b437-3e40-a642-ec6d0adc8c69,PCP15153,1 MEETING HOUSE RD,CHELMSFORD,MA,01824-2733,42.597055,-71.3697,978-250-8880,9428.679999999993,73
92fba4ac-ef81-3a44-9921-64c063301834,PCP15182,1070 ROUTE 134,EAST DENNIS,MA,02641-0356,41.735496999999995,-70.157388,508-385-7474,58767.80000000067,455
966874de-c438-32e7-b720-8a798a7c80e5,PCP15183,89 ABBOTTSFORD RD,BROOKLINE,MA,02446-5871,42.323853,-71.142003,617-734-5042,2970.6799999999994,23
24ec45e2-2e5b-388e-ae4d-a20ed0d5e6e0,PCP15199,15 MAHAIWE ST,GREAT BARRINGTON,MA,01230-1901,42.221851,-73.333044,413-528-2948,16790.799999999985,131
76a72143-5428-3dc5-bf8a-14fe4c2420fd,PCP15202,575 BEECH ST,HOLYOKE,MA,01040-2296,42.211656,-72.642448,413-534-2697,4391.439999999998,34
21bef5ae-0501-319b-94e5-b75d71a51910,PCP15212,12 STONE HORSE RD,OSTERVILLE,MA,02655-1701,41.662727,-70.357208,508-737-9279,10978.599999999991,85
716a45cc-ebc8-35b9-b97b-5512c41b39d2,PCP15251,26 CHESTNUT ST,ANDOVER,MA,01810-3682,42.648044,-71.161751,978-470-0774,28415.19999999997,220
c58b8233-f282-3b13-ad4e-923efb2ac061,PSYCH CARE ASSOC PC,185 W AVE,LUDLOW,MA,01056-1717,42.183577,-72.457812,413-583-6750,16403.319999999985,127
d85f2cdf-3387-3d77-808c-f300692ccfbd,PCP15304,6 CAVENDISH SQUARE,BEVERLY,MA,01915-2833,42.556659,-70.84496,978-927-9860,9686.999999999993,75
5fb63ea3-32ab-39c9-8414-1b88434ac999,PCP15307,10 SPRING ST,MARBLEHEAD,MA,01945-3314,42.495629,-70.83582,781-639-0010,17824.079999999984,139
3ab5b818-5a6d-3d91-9d3c-6a00661bab00,PCP15340,238 ELM ST,AMESBURY,MA,01913-3828,42.851284,-70.955837,978-388-4848,13949.279999999988,109
25b58aaf-3bec-3cea-bf56-a95ba7c34def,PCP15356,180 BOLTON ST,MARLBOROUGH,MA,01752-3934,42.349616999999995,-71.547214,508-485-0736,6587.159999999995,51
5affa59a-d932-3005-89c1-63b5658d542f,PCP15416,2 SLEEPER DR,BURLINGTON,MA,01803-3027,42.503227,-71.201713,718-801-8815,3616.4799999999987,28
39b645f9-8999-3177-8121-df78e1273232,PCP15422,2 BROOKHOUSE DR,MARBLEHEAD,MA,01945-1611,42.495629,-70.83582,781-631-0155,1549.9200000000003,12
f883aa4c-18f6-30c8-8ee1-881d4bfe00e4,PCP15430,7 -A LAUREL ST,FAIRHAVEN,MA,02719-2738,41.633619,-70.871306,508-997-4302,19632.31999999998,152
e1a712c3-d6c3-3432-ab2f-dab2fc5649f8,PCP15485,250 FORTUNE BLVD,MILFORD,MA,01757-1743,42.158691999999995,-71.521419,508-473-1042,3616.4799999999987,28
57d9994b-1a85-3810-a731-27c8842f3704,PCP15501,99 CHURCH ST,LOWELL,MA,01852-2621,42.63898,-71.321141,978-458-6282,18599.039999999983,144
ff917dd4-ffbb-3f4c-b2df-445a7e9d29aa,PCP15541,35 BURT ST,NORTON,MA,02766-2569,41.965340999999995,-71.18178,508-285-3370,31902.519999999968,249
290f8d1d-fc6b-38bd-90b3-3c15d56dd97a,PCP15602,51 MAIN ST,GLOUCESTER,MA,01930-5791,42.62885,-70.685875,978-281-5131,5683.039999999996,44
a64cfa86-78c6-3a12-8dd4-c0acde70e3f0,PCP15613,20 PARK AVE,WORCESTER,MA,01605-3911,42.269478,-71.807783,508-753-1056,12270.19999999999,95
dfc444d9-2f40-3d7a-b755-27771b64e2c4,PCP15618,116 PLEASANT ST,EASTHAMPTON,MA,01027-2756,42.265435,-72.670813,413-695-6633,4262.279999999998,33
cfefd430-dc34-3f76-b4ae-deb4117f5c9b,PCP15655,352 PARK ST,NORTH READING,MA,01864-2164,42.578222,-71.084398,339-234-0711,6070.519999999996,47
47ea3faa-dff6-3c38-8327-7cf93da0bfff,PCP15672,185 MAIN ST,SPENCER,MA,01562-1755,42.247211,-71.991867,508-885-5238,34614.88000000002,269
6a49dcb4-0ce4-3998-aaf3-19b29e6a350d,PCP15682,1415 BEACON ST,BROOKLINE,MA,02446-4812,42.323853,-71.142003,617-738-1430,4003.959999999998,31
1ae16480-11ce-35df-89ee-78947036c59c,PCP15690,1180 BEACON ST,BROOKLINE,MA,02446-3885,42.323853,-71.142003,617-277-2449,15240.879999999986,118
188880ab-1930-372a-adcf-e2f1b493565a,PCP15772,50 PROSPECT ST,CAMBRIDGE,MA,02139-2401,42.376043,-71.11868,617-349-3937,14078.439999999988,109
438a54db-5c75-3b76-9357-9028a57babc4,PCP15785,356 MONTAGUE CITY RD,TURNERS FALLS,MA,01376-1830,42.597445,-72.555278,413-773-0009,28156.879999999972,218
07e4e7c0-cdd1-3365-99b1-ad765ad334e6,PCP15802,30 SAINT CLOUD AVE,NEEDHAM,MA,02492-4308,42.281593,-71.242414,781-453-8835,13820.119999999988,108
1d376956-d8da-3a4b-ac7c-18fe4e799e3d,PCP15810,1330 BEACON ST,BROOKLINE,MA,02446-3202,42.323853,-71.142003,617-731-1800,4133.119999999998,32
ed117731-eb4f-34eb-bb17-cb40f7d20266,PCP15843,384 W RD,ALFORD,MA,01266-9756,42.254399,-73.42904,413-644-9755,14078.439999999988,109
1f5f3cb7-ad8d-3c50-a15d-470d2a723b84,PCP15859,92 MAIN ST,FLORENCE,MA,01062-1460,42.327044,-72.67463000000002,413-387-2118,5166.399999999997,40
e8e533b0-a9f7-3ae9-9a8b-e076c07856dc,PCP15976,185 LINCOLN ST,HINGHAM,MA,02043-1741,42.224319,-70.880673,781-740-2699,9557.839999999993,74
88f4c047-8a26-3d5d-bc07-90c8114594f7,PCP15990,691 MASSACHUSETTS AVE,ARLINGTON,MA,02476-4905,42.418721999999995,-71.163912,781-646-7881,11236.919999999991,87
f2f20354-8eb6-3389-aad4-1b389c8e8a19,PCP15991,31 PONDVIEW DR,OAK BLUFFS,MA,02557,41.457159999999995,-70.556101,508-693-4654,3616.4799999999987,28
27e8255f-578f-324d-a280-7ca7f9ab1eaa,PCP16012,197 LAFAYETTE ST,SALEM,MA,01970-4739,42.499248,-70.898204,978-744-2675,5941.359999999996,46
1f6b6667-2104-3bba-a332-c119f6ffbb64,PCP16049,191 CHERRY HILL DR,SEEKONK,MA,02771-2223,41.839797999999995,-71.31804699999999,401-617-2284,8782.879999999994,68
34a0de28-79fc-3fee-bbbe-7c12a9e84258,PCP16089,519 AMERICAN LEGION HWY 2,WESTPORT,MA,02790-4100,41.579794,-71.081822,508-636-6423,20148.95999999998,157
13afbfe1-df12-33c9-b2c6-fe6d5d37a5e0,PCP16102,383 MAIN ST,WORCESTER,MA,01608-1710,42.269478,-71.807783,508-756-7059,774.9599999999999,6
bf6ae61c-4488-3d26-9573-0a7149886a45,PCP16143,115 WESTERN DR,LONGMEADOW,MA,01106-1045,42.047565000000006,-72.57113000000001,413-493-2585,20407.27999999998,158
74a6f0cb-ab2b-3cee-95b2-bdc28b25aa6d,PCP16181,219 BRIDGE ST,DEDHAM,MA,02026-1711,42.246871999999996,-71.179462,781-326-8100,12011.87999999999,93
e7908588-196c-3534-853a-18910e276286,PCP16203,530 GREAT RD,ACTON,MA,01720-3415,42.483953,-71.43849499999999,978-807-1164,7103.799999999995,55
48bc3aff-5ff4-3ec6-b7e5-5a5b36680331,PCP16262,1032 TURNPIKE ST,CANTON,MA,02021-2866,42.175737,-71.125385,617-549-2939,6199.679999999996,48
de3353e2-f505-337a-afee-7b600bcd2cd8,PCP16288,94 PLEASANT ST,ARLINGTON,MA,02476-6535,42.418721999999995,-71.163912,781-223-5879,3616.4799999999987,28
9c29064f-30e2-330d-ab6e-b608a57d1392,PCP16303,110 MAIN ST,NORTHAMPTON,MA,01060-3160,42.327044,-72.67463000000001,413-883-6996,3616.4799999999987,28
f6f5b642-1bfb-3f7b-bce3-f883eb452bc3,PCP16322,411 ROUTE 6A 5,YARMOUTH PORT,MA,02675-1843,41.706920000000004,-70.221117,508-280-8385,23636.279999999977,183
95394b17-2f1f-3c42-b4e2-233704fb9195,PCP16338,65 POST OFFICE PARK,WILBRAHAM,MA,01095-1159,42.126883,-72.430952,413-366-1717,29319.31999999997,229
9924cd05-f3fa-372e-85da-0987182a2c74,PCP16372,37 MILL RD,CHELMSFORD,MA,01824-4831,42.597055,-71.3697,978-256-7595,13045.159999999989,101
4b038afe-d6cb-34db-a396-403a491d0e3d,PCP16384,1 ARNOLD CIR,CAMBRIDGE,MA,02139-2250,42.376043,-71.11868,617-438-4166,8782.879999999994,68
31985528-0987-33e0-b4a8-fbd6cc9fc9e3,PCP16385,23 MIDSTATE DR,AUBURN,MA,01501-1857,42.198708,-71.846006,508-832-6125,5941.359999999996,46
28bfd433-90a6-37d5-961a-4d0696008884,PCP16416,2000 WASHINGTON ST,NEWTON,MA,02462-1650,42.331876,-71.208402,617-243-6450,3616.4799999999987,28
d5c46c23-6639-3984-86bc-6e89450c5c4d,PCP16454,404 MAIN ST,CENTERVILLE,MA,02632-2916,41.662727,-70.357208,774-274-6383,3616.4799999999987,28
ef93e7db-4347-3133-a6a0-2f33d8611a4a,PCP16465,132 CENTRAL ST,FOXBORO,MA,02035-2422,42.064024,-71.248401,508-543-9215,8395.399999999994,66
2054e9fb-ad93-3e40-a989-3de0d1b45c11,PCP16471,1581 BEACON ST,BROOKLINE,MA,02446-4602,42.323853,-71.142003,617-645-0929,15240.879999999986,118
3f1c3fc9-0901-3b42-acdb-e3c71eefdde4,PCP16473,25 BANK ROW ST,GREENFIELD,MA,01301-3599,42.614671,-72.597063,413-834-5794,7749.599999999994,60
e1702515-3333-3828-970b-e6c58ddc553e,PCP16497,75 BOSTON POST RD,WAYLAND,MA,01778-2406,42.360427,-71.361099,508-358-5659,4778.919999999997,37
1aff39b8-795f-3b7f-ba33-72648f3fa068,PCP16544,6 HASCALL ST,SHREWSBURY,MA,01545-2904,42.284766999999995,-71.714228,508-845-2778,6199.679999999996,48
07dd0bf4-3cf3-3eec-9251-1acc997b65fe,PCP16559,274 MAIN ST,GROTON,MA,01450-1236,42.61176,-71.565269,978-448-0009,10978.599999999991,85
366aa040-ffb3-38e4-a852-020f52d47756,PCP16600,80 WASHINGTON ST,NORWELL,MA,02061-1799,42.164569,-70.818844,781-871-2212,3616.4799999999987,28
c6bc7c9c-d513-3311-9168-d48f30d69405,PCP16611,49 HANCOCK ST,CAMBRIDGE,MA,02139-3188,42.376043,-71.11868,617-233-8957,9945.319999999992,78
1adc3a0e-9d0d-31c0-87bd-abaff7e2c888,PCP16624,26 HUCKINS NECK RD,CENTERVILLE,MA,02632-1827,41.662727,-70.357208,508-566-9383,17694.919999999984,137
47732fb1-0cf7-3bbd-a0ba-d76ecc20180f,PCP16647,27 COLLEGE ST,SOUTH HADLEY,MA,01075-1155,42.256208,-72.58103,413-325-3423,4262.279999999998,33
ee79a017-72b7-3db0-9809-47d5eafd1887,PCP16648,93 PLEASANT ST,LEXINGTON,MA,02421-6116,42.445221999999994,-71.23001500000001,781-862-0306,2324.88,18
1a47178b-bfca-32cc-a751-67a2a66e52c5,PCP16664,1789 NORTHAMPTON ST,HOLYOKE,MA,01040-9510,42.211656,-72.642448,413-533-0001,7232.959999999995,56
29564e82-e7f8-3aeb-8d9c-1e3fd73ca340,PCP16674,1 W UNION ST,ASHLAND,MA,01721-1463,42.257754999999996,-71.473526,508-881-4443,6070.519999999996,47
d6155326-7127-3791-8031-7704e5d867ce,PCP16684,124 WATERTOWN ST,WATERTOWN,MA,02472-2599,42.369451,-71.177925,781-894-4890,6457.999999999995,50
ca84301a-d567-3b35-86c7-5d75f341e562,PCP16686,54 WENDELL AVE,PITTSFIELD,MA,01201-6312,42.451840000000004,-73.260685,413-499-0100,5166.399999999997,40
46c3f041-1c3b-3f0f-8d06-464cf87c4bf3,PCP16709,3 PARSONS DR,SWAMPSCOTT,MA,01907-2919,42.468059000000004,-70.89126,781-596-1729,9041.199999999993,70
f7e2dff6-41b5-381a-a073-a4e7224fdc8d,PCP16836,47 COLUMBUS AVE,SOMERVILLE,MA,02143-2018,42.390445,-71.101033,617-784-8163,33323.279999999984,259
ed24e28d-43be-3c4f-b3e1-e2fd1e55b33a,PCP16851,19 FAIR OAKS PARK,NEEDHAM,MA,02492-3101,42.281593,-71.242414,781-449-8382,2324.88,18
77da3cfa-7944-3ba1-bc45-132c1ed87f7f,PCP16921,50 CHAPMAN ST,GREENFIELD,MA,01301-2480,42.614671,-72.597063,413-325-1189,1679.0800000000004,13
6e82ddef-8511-3f01-91fa-c210aefae551,PCP16952,4 STRAWBERRY HILL RD,ACTON,MA,01720-5757,42.483953,-71.43849499999999,978-264-2951,9557.839999999993,75
81a2f68c-bfd7-3ca3-b688-6698e6098dad,PCP16968,37 CRYSTAL ST,NEWTON CENTRE,MA,02459-2134,42.331876,-71.208402,617-916-1179,4391.439999999998,34
299f1d4e-bec9-321c-afd8-11d0f361e382,PCP16987,5 WATSON RD,BELMONT,MA,02178-3937,42.395317,-71.180284,617-484-1010,8266.239999999994,65
59e287a5-d68e-3fcd-9147-37d797f40705,PCP17011,1044 GAR HWY,SWANSEA,MA,02777-4594,41.758163,-71.21418100000001,508-675-7725,13949.279999999988,108
6002ae67-ed4e-36a4-9e76-5eefc37255cb,PCP17024,755 GRATTAN ST,CHICOPEE,MA,01020-1238,42.175668,-72.572257,413-532-1040,32935.799999999974,257
cfefc3e1-bedd-379a-a1ff-33e84c2e39f9,PCP17060,793 MAIN RD,WESTPORT,MA,02790-4358,41.579794,-71.081822,781-789-1236,13561.799999999988,105
32cea709-9cc0-3f5b-b6f6-c151ec4e5aa8,PCP17078,109 ADAMS ST,SAGAMORE,MA,02561,41.782888,-70.5321,508-888-5005,7362.119999999994,57
b113acfc-6ee8-35b7-932a-cfcf91136002,PCP17091,181 PARK AVE,WEST SPRINGFIELD,MA,01089-3365,42.125451,-72.649734,413-781-2348,18986.519999999982,147
7231e553-970f-3fbb-81ab-ce83f81bbd09,PCP17097,10 CEDAR ST,WOBURN,MA,01801-6365,42.488769,-71.154438,781-454-5974,4520.599999999998,35
511ccbe8-3167-33f0-9b5b-0748e30bcb38,PCP17104,440 BOYLSTON ST,BROOKLINE,MA,02445-6005,42.323853,-71.142003,617-504-5857,11624.39999999999,90
44081fac-9667-30c3-9407-158a19142716,PCP17171,275 MILLWAY,BARNSTABLE,MA,02630-1102,41.662727,-70.357208,508-362-4416,14336.759999999987,111
c0916a22-b437-360d-840c-1b96a2411abd,PCP17172,945 BEDFORD ST,ABINGTON,MA,02351-1202,42.119966999999995,-70.957211,781-878-2340,34744.04000000002,270
9e3b7766-1b35-32f2-8b66-c47ecce40d70,PCP17206,145 W HOUSATONIC ST,PITTSFIELD,MA,01201-6020,42.451840000000004,-73.260685,413-442-0920,7620.439999999994,59
